propertyCode,pullDateId,CancellationReason,CxlDate,Resv,RoomNights,RoomRev
US000009,919,GROUP CANCELLATION,2023-10-28,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-28,0,0,$0.00
US000009,919,NON - GTD,2023-10-28,1,1,$128.70
US000009,919,RATE RESISTANCE,2023-10-28,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-28,0,0,$0.00
US000009,919,UNKNOWN,2023-10-28,0,0,$0.00
US000009,919,USER ERROR,2023-10-28,0,0,$0.00
US000009,919,WEATHER,2023-10-28,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-29,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-29,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-29,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-29,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-29,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-29,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-29,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-29,0,0,$0.00
US000009,919,NON - GTD,2023-10-29,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-29,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-29,0,0,$0.00
US000009,919,UNKNOWN,2023-10-29,0,0,$0.00
US000009,919,USER ERROR,2023-10-29,3,4,$493.12
US000009,919,WEATHER,2023-10-29,0,0,$0.00
US000009,919,4PM GUARANTEE,2023-10-30,0,0,$0.00
US000009,919,6PM GUARANTEE,2023-10-30,0,0,$0.00
US000009,919,CHANGE OF PLANS,2023-10-30,0,0,$0.00
US000009,919,DUPLICATE RESERVATION,2023-10-30,0,0,$0.00
US000009,919,FAMILY EMERGENCY,2023-10-30,0,0,$0.00
US000009,919,FLIGHT CANCELLATION,2023-10-30,0,0,$0.00
US000009,919,GROUP CANCELLATION,2023-10-30,0,0,$0.00
US000009,919,HOTEL FEATURES,2023-10-30,0,0,$0.00
US000009,919,NON - GTD,2023-10-30,0,0,$0.00
US000009,919,RATE RESISTANCE,2023-10-30,0,0,$0.00
US000009,919,TRAVEL CONCERN: HEALTH-SAFETY,2023-10-30,0,0,$0.00
US000009,919,UNKNOWN,2023-10-30,0,0,$0.00
US000009,919,USER ERROR,2023-10-30,0,0,$0.00
US000009,919,WEATHER,2023-10-30,0,0,$0.00
