propertyCode,pullDateId,CancellationReason,CxlDate,Resv,RoomNights,RoomRev
USTX230301,920,RATE RESISTANCE,2023-08-28,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-28,0,0,$0.00
USTX230301,920,UNKNOWN,2023-08-28,7,19,"$2,169.14"
USTX230301,920,USER ERROR,2023-08-28,31,31,"$1,891.00"
USTX230301,920,WEATHER,2023-08-28,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-08-29,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-08-29,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-08-29,1,2,$224.49
USTX230301,920,DUPLICATE RESERVATION,2023-08-29,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-08-29,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-08-29,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-08-29,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-08-29,0,0,$0.00
USTX230301,920,NON - GTD,2023-08-29,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-08-29,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-29,0,0,$0.00
USTX230301,920,UNKNOWN,2023-08-29,8,18,"$2,253.62"
USTX230301,920,USER ERROR,2023-08-29,0,0,$0.00
USTX230301,920,WEATHER,2023-08-29,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-08-30,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-08-30,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-08-30,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-08-30,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-08-30,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-08-30,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-08-30,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-08-30,0,0,$0.00
USTX230301,920,NON - GTD,2023-08-30,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-08-30,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-30,0,0,$0.00
USTX230301,920,UNKNOWN,2023-08-30,8,16,"$1,828.00"
USTX230301,920,USER ERROR,2023-08-30,0,0,$0.00
USTX230301,920,WEATHER,2023-08-30,1,5,$483.31
USTX230301,920,4PM GUARANTEE,2023-08-31,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-08-31,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-08-31,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-08-31,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-08-31,1,2,$198.00
USTX230301,920,FLIGHT CANCELLATION,2023-08-31,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-08-31,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-08-31,0,0,$0.00
USTX230301,920,NON - GTD,2023-08-31,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-08-31,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-08-31,0,0,$0.00
USTX230301,920,UNKNOWN,2023-08-31,2,6,$971.20
USTX230301,920,USER ERROR,2023-08-31,1,3,$302.00
USTX230301,920,WEATHER,2023-08-31,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-01,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-01,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-01,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-01,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-01,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-01,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-01,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-01,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-01,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-01,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-01,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-01,3,10,$807.00
USTX230301,920,USER ERROR,2023-09-01,11,11,$671.00
USTX230301,920,WEATHER,2023-09-01,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-02,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-02,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-02,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-02,1,2,$198.00
USTX230301,920,FAMILY EMERGENCY,2023-09-02,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-02,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-02,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-02,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-02,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-02,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-02,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-02,6,9,"$1,032.45"
USTX230301,920,USER ERROR,2023-09-02,0,0,$0.00
USTX230301,920,WEATHER,2023-09-02,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-03,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-03,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-03,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-03,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-03,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-03,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-03,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-03,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-03,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-03,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-03,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-03,8,18,"$2,097.76"
USTX230301,920,USER ERROR,2023-09-03,0,0,$0.00
USTX230301,920,WEATHER,2023-09-03,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-04,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-04,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-04,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-04,1,1,$61.00
USTX230301,920,FAMILY EMERGENCY,2023-09-04,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-04,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-04,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-04,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-04,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-04,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-04,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-04,4,10,"$1,450.00"
USTX230301,920,USER ERROR,2023-09-04,0,0,$0.00
USTX230301,920,WEATHER,2023-09-04,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-05,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-05,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-05,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-05,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-05,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-05,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-05,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-05,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-05,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-05,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-05,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-05,7,12,"$1,456.30"
USTX230301,920,USER ERROR,2023-09-05,0,0,$0.00
USTX230301,920,WEATHER,2023-09-05,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-06,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-06,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-06,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-06,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-06,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-06,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-06,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-06,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-06,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-06,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-06,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-06,3,5,$725.00
USTX230301,920,USER ERROR,2023-09-06,0,0,$0.00
USTX230301,920,WEATHER,2023-09-06,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-07,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-07,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-07,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-07,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-07,1,3,$322.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-07,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-07,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-07,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-07,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-07,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-07,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-07,3,8,"$1,363.20"
USTX230301,920,USER ERROR,2023-09-07,1,1,$61.00
USTX230301,920,WEATHER,2023-09-07,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-08,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-08,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-08,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-08,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-08,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-08,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-08,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-08,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-08,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-08,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-08,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-08,4,11,"$1,101.05"
USTX230301,920,USER ERROR,2023-09-08,3,5,$575.00
USTX230301,920,WEATHER,2023-09-08,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-09,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-09,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-09,1,1,$94.05
USTX230301,920,DUPLICATE RESERVATION,2023-09-09,9,9,$549.00
USTX230301,920,FAMILY EMERGENCY,2023-09-09,1,1,$99.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-09,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-09,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-09,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-09,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-09,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-09,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-09,1,2,$358.00
USTX230301,920,USER ERROR,2023-09-09,1,1,$99.00
USTX230301,920,WEATHER,2023-09-09,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-10,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-10,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-10,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-10,8,8,$488.00
USTX230301,920,FAMILY EMERGENCY,2023-09-10,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-10,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-10,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-10,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-10,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-10,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-10,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-10,4,9,"$1,346.10"
USTX230301,920,USER ERROR,2023-09-10,0,0,$0.00
USTX230301,920,WEATHER,2023-09-10,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-11,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-11,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-11,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-11,1,1,$61.00
USTX230301,920,FAMILY EMERGENCY,2023-09-11,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-11,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-11,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-11,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-11,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-11,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-11,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-11,7,21,"$2,581.88"
USTX230301,920,USER ERROR,2023-09-11,0,0,$0.00
USTX230301,920,WEATHER,2023-09-11,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-12,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-12,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-12,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-12,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-12,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-12,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-12,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-12,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-12,2,2,$238.00
USTX230301,920,RATE RESISTANCE,2023-09-12,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-12,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-12,8,16,"$2,129.04"
USTX230301,920,USER ERROR,2023-09-12,0,0,$0.00
USTX230301,920,WEATHER,2023-09-12,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-13,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-13,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-13,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-13,5,5,$305.00
USTX230301,920,FAMILY EMERGENCY,2023-09-13,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-13,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-13,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-13,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-13,3,10,"$1,751.01"
USTX230301,920,RATE RESISTANCE,2023-09-13,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-13,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-13,5,10,$718.68
USTX230301,920,USER ERROR,2023-09-13,1,1,$0.00
USTX230301,920,WEATHER,2023-09-13,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-14,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-14,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-14,1,1,$84.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-14,2,2,$122.00
USTX230301,920,FAMILY EMERGENCY,2023-09-14,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-14,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-14,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-14,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-14,2,2,$328.00
USTX230301,920,RATE RESISTANCE,2023-09-14,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-14,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-14,4,7,$934.30
USTX230301,920,USER ERROR,2023-09-14,1,4,$706.00
USTX230301,920,WEATHER,2023-09-14,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-15,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-15,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-15,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-15,1,1,$61.00
USTX230301,920,FAMILY EMERGENCY,2023-09-15,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-15,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-15,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-15,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-15,1,2,$337.32
USTX230301,920,RATE RESISTANCE,2023-09-15,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-15,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-15,8,17,"$2,235.80"
USTX230301,920,USER ERROR,2023-09-15,12,12,"$1,332.00"
USTX230301,920,WEATHER,2023-09-15,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-16,1,2,$348.00
USTX230301,920,6PM GUARANTEE,2023-09-16,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-16,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-16,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-16,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-16,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-16,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-16,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-16,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-16,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-16,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-16,3,6,$688.24
USTX230301,920,USER ERROR,2023-09-16,0,0,$0.00
USTX230301,920,WEATHER,2023-09-16,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-17,1,2,$288.00
USTX230301,920,6PM GUARANTEE,2023-09-17,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-17,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-17,1,2,$288.00
USTX230301,920,FAMILY EMERGENCY,2023-09-17,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-17,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-17,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-17,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-17,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-17,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-17,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-17,12,21,"$2,863.29"
USTX230301,920,USER ERROR,2023-09-17,0,0,$0.00
USTX230301,920,WEATHER,2023-09-17,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-18,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-18,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-18,1,5,$453.63
USTX230301,920,DUPLICATE RESERVATION,2023-09-18,1,1,$61.00
USTX230301,920,FAMILY EMERGENCY,2023-09-18,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-18,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-18,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-18,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-18,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-18,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-18,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-18,6,13,"$1,433.37"
USTX230301,920,USER ERROR,2023-09-18,2,2,$171.77
USTX230301,920,WEATHER,2023-09-18,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-19,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-19,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-19,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-19,4,4,$244.00
USTX230301,920,FAMILY EMERGENCY,2023-09-19,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-19,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-19,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-19,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-19,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-19,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-19,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-19,14,25,"$3,112.85"
USTX230301,920,USER ERROR,2023-09-19,0,0,$0.00
USTX230301,920,WEATHER,2023-09-19,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-20,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-20,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-20,1,1,$107.10
USTX230301,920,DUPLICATE RESERVATION,2023-09-20,3,3,$183.00
USTX230301,920,FAMILY EMERGENCY,2023-09-20,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-20,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-20,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-20,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-20,3,5,$469.80
USTX230301,920,RATE RESISTANCE,2023-09-20,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-20,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-20,6,12,"$1,570.72"
USTX230301,920,USER ERROR,2023-09-20,0,0,$0.00
USTX230301,920,WEATHER,2023-09-20,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-21,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-21,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-21,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-21,11,11,$911.00
USTX230301,920,FAMILY EMERGENCY,2023-09-21,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-21,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-21,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-21,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-21,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-21,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-21,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-21,5,8,$745.70
USTX230301,920,USER ERROR,2023-09-21,0,0,$0.00
USTX230301,920,WEATHER,2023-09-21,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-22,2,4,$406.00
USTX230301,920,6PM GUARANTEE,2023-09-22,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-22,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-22,1,2,$233.00
USTX230301,920,FAMILY EMERGENCY,2023-09-22,1,1,$103.55
USTX230301,920,FLIGHT CANCELLATION,2023-09-22,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-22,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-22,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-22,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-22,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-22,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-22,4,7,$811.01
USTX230301,920,USER ERROR,2023-09-22,0,0,$0.00
USTX230301,920,WEATHER,2023-09-22,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-23,2,5,$535.00
USTX230301,920,6PM GUARANTEE,2023-09-23,1,1,$54.00
USTX230301,920,CHANGE OF PLANS,2023-09-23,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-23,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-23,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-23,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-23,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-23,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-23,1,1,$89.00
USTX230301,920,RATE RESISTANCE,2023-09-23,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-23,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-23,2,8,$758.05
USTX230301,920,USER ERROR,2023-09-23,0,0,$0.00
USTX230301,920,WEATHER,2023-09-23,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-24,1,4,$356.00
USTX230301,920,6PM GUARANTEE,2023-09-24,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-24,0,0,$0.00
USTX230301,920,DUPLICATE RESERVATION,2023-09-24,6,6,$442.00
USTX230301,920,FAMILY EMERGENCY,2023-09-24,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-24,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-24,0,0,$0.00
USTX230301,920,HOTEL FEATURES,2023-09-24,0,0,$0.00
USTX230301,920,NON - GTD,2023-09-24,0,0,$0.00
USTX230301,920,RATE RESISTANCE,2023-09-24,0,0,$0.00
USTX230301,920,TRAVEL CONCERN: HEALTH-SAFETY,2023-09-24,0,0,$0.00
USTX230301,920,UNKNOWN,2023-09-24,3,6,$935.66
USTX230301,920,USER ERROR,2023-09-24,0,0,$0.00
USTX230301,920,WEATHER,2023-09-24,0,0,$0.00
USTX230301,920,4PM GUARANTEE,2023-09-25,0,0,$0.00
USTX230301,920,6PM GUARANTEE,2023-09-25,0,0,$0.00
USTX230301,920,CHANGE OF PLANS,2023-09-25,2,2,$231.24
USTX230301,920,DUPLICATE RESERVATION,2023-09-25,0,0,$0.00
USTX230301,920,FAMILY EMERGENCY,2023-09-25,0,0,$0.00
USTX230301,920,FLIGHT CANCELLATION,2023-09-25,0,0,$0.00
USTX230301,920,GROUP CANCELLATION,2023-09-25,0,0,$0.00
